"","BEGIN_IMAGE_NUM","CMTE_NM","CMTE_ID","RECEIPT_DT","lobbyist_registrant_pac"
"6642",201802169094583456,"SMITHS GROUP SERVICES CORPORATION POLITICAL ACTION COMMITTEE","C00448324","16-FEB-18","Y"
"6643",201705199054066784,"SMITHS GROUP SERVICES CORPORATION POLITICAL ACTION COMMITTEE","C00448324","19-MAY-17","Y"
"6644",201804139108057376,"SNACK FOOD ASSOCIATION POLITICAL ACTION COMMITTEE (SNACKPAC)","C00118919","13-APR-18",""
"6645",29030061108,"SNACK FOOD ASSOCIATION POLITICAL ACTION COMMITTEE (SNACKPAC)","C00118919","27-MAR-09","Y"
"6646",14940030156,"SNACK FOOD ASSOCIATION POLITICAL ACTION COMMITTEE (SNACKPAC)","C00118919","14-JAN-14",""
"6647",201704129052084576,"SOCIAL SECURITY WORKS PAC","C00637504","12-APR-17","Y"
"6648",201605170300074592,"SOCIETY FOR CONSERVING AND PRESERVING BELIEFS OF AMERICANS PAC","C00617589","17-MAY-16","Y"
"6649",201605090300073376,"SOCIETY FOR THE PRESERVATION OF AMERICA PAC","C00616755","09-MAY-16","Y"
"6650",13031122534,"SOCIETY OF CHEMICAL MANUFACTURERS AND AFFILIATES POLITICAL ACTION COMMITTEE (SOCMA PAC)","C00550228","17-OCT-13","Y"
"6651",201702089046585920,"SOCIETY OF CHEMICAL MANUFACTURERS AND AFFILIATES POLITICAL ACTION COMMITTEE (SOCMA PAC)","C00550228","08-FEB-17","Y"
"6652",10930308344,"SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE","C00325936","01-FEB-10","Y"
"6653",29991795313,"SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE","C00325936","26-MAR-09","Y"
"6654",10931079150,"SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE","C00325936","01-AUG-10","Y"
"6655",14940141278,"SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE","C00325936","29-JAN-14","Y"
"6656",14940003433,"SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE","C00325936","04-JAN-14","Y"
"6657",201702159049696608,"SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE","C00325936","15-FEB-17","Y"
"6658",12952295308,"SODEXO INC. POLITICAL ACTION COMMITTEE","C00361014","11-JUL-12","Y"
"6659",29991795014,"SODEXO INC. POLITICAL ACTION COMMITTEE","C00361014","26-MAR-09","Y"
"6660",201509039001591776,"SOLAR ENERGY INDUSTRIES ASSOCIATION PAC (SOLARPAC)","C00421982","03-SEP-15",""
"6661",13960010895,"SOLAR ENERGY INDUSTRIES ASSOCIATION PAC (SOLARPAC)","C00421982","02-JAN-13",""
"6662",29935452203,"SOLAR ENERGY INDUSTRIES ASSOCIATION PAC (SOLARPAC)","C00421982","16-NOV-09","Y"
"6663",12940785791,"SOLAR ENERGY INDUSTRIES ASSOCIATION PAC (SOLARPAC)","C00421982","03-DEC-12",""
"6664",201606149017579776,"SOLAR ENERGY INDUSTRIES ASSOCIATION PAC (SOLARPAC)","C00421982","14-JUN-16","Y"
"6665",201807239119286016,"SOLAR ENERGY INDUSTRIES ASSOCIATION PAC (SOLARPAC)","C00421982","23-JUL-18","Y"
"6666",29934353308,"SOLAR ENERGY INDUSTRIES ASSOCIATION PAC (SOLARPAC)","C00421982","27-JUL-09",""
"6667",12030803565,"SOLARCITY FUND HOLDINGS LLC POLITICAL ACTION COMMITTEE (SOLARCITY PAC)","C00520569","04-MAY-12",""
"6668",14960618316,"SOLARCITY FUND HOLDINGS LLC POLITICAL ACTION COMMITTEE (SOLARCITY PAC)","C00520569","08-APR-14",""
"6669",14941762103,"SOLARCITY FUND HOLDINGS LLC POLITICAL ACTION COMMITTEE (SOLARCITY PAC)","C00520569","10-JUL-14","Y"
"6670",201604159012443552,"SOLARCITY FUND HOLDINGS LLC POLITICAL ACTION COMMITTEE (SOLARCITY PAC)","C00520569","15-APR-16","Y"
"6671",201507279000426400,"SOLARCITY FUND HOLDINGS LLC POLITICAL ACTION COMMITTEE (SOLARCITY PAC)","C00520569","27-JUL-15","Y"
"6672",201807139115413088,"SOLARCITY FUND HOLDINGS LLC POLITICAL ACTION COMMITTEE (SOLARCITY PAC)","C00520569","13-JUL-18",""
"6673",201807269119319712,"SOLARCITY FUND HOLDINGS LLC POLITICAL ACTION COMMITTEE (SOLARCITY PAC)","C00520569","26-JUL-18","Y"
"6674",201808089119378464,"SOLVAY AMERICA INC. EMPLOYEE POLITICAL FUND (SOLVAY AMERICA PAC)","C00520254","08-AUG-18","Y"
"6675",201605249017284992,"SOLVAY AMERICA INC. EMPLOYEE POLITICAL FUND (SOLVAY AMERICA PAC)","C00520254","24-MAY-16","Y"
"6676",12030800186,"SOLVAY AMERICA INC. EMPLOYEE POLITICAL FUND (SOLVAY AMERICA PAC)","C00520254","30-APR-12","Y"
"6677",201510299003253184,"SOLVAY AMERICA INC. EMPLOYEE POLITICAL FUND (SOLVAY AMERICA PAC)","C00520254","29-OCT-15","Y"
"6678",14960860629,"SOLVAY AMERICA INC. EMPLOYEE POLITICAL FUND (SOLVAY AMERICA PAC)","C00520254","21-APR-14","Y"
"6679",201601189004512576,"SOLVAY AMERICA INC. EMPLOYEE POLITICAL FUND (SOLVAY AMERICA PAC)","C00520254","18-JAN-16","Y"
"6680",10930856307,"SOLVAY-ABBOTT EMPLOYEE POLITICAL ACTION COMMITTEE","C00381475","23-JUN-10","Y"
"6681",10990348479,"SOLVAY-ABBOTT EMPLOYEE POLITICAL ACTION COMMITTEE","C00381475","02-MAR-10",""
"6682",29933399939,"SOLVAY-ABBOTT EMPLOYEE POLITICAL ACTION COMMITTEE","C00381475","27-MAR-09","Y"
"6683",201604139012318848,"SOUNDEXCHANGE INC. LEGISLATIVE FUND","C00540153","13-APR-16","Y"
"6684",201601299004784800,"SOUNDEXCHANGE INC. LEGISLATIVE FUND","C00540153","29-JAN-16","Y"
"6685",12030992141,"SOUNDEXCHANGE INC. LEGISLATIVE FUND","C00540153","19-DEC-12","Y"
"6686",201512149004176672,"SOUTH AFRICAN GOVERNMENT RELATIONS BUREAU OF AMERICA","C00596684","14-DEC-15","Y"
"6687",10990238295,"SOUTH ASIAN AMERICAN FORUM (SAAF)","C00422436","31-JAN-10","Y"
"6688",29933395991,"SOUTH ASIAN AMERICAN FORUM (SAAF)","C00422436","24-MAR-09","Y"
"6689",13940775022,"SOUTH ASIAN AMERICAN FORUM (SAAF)","C00422436","04-JUN-13","Y"
"6690",12972045697,"SOUTH ASIAN AMERICAN FORUM (SAAF)","C00422436","20-AUG-12","Y"
"6691",11931811218,"SOUTH ASIAN AMERICAN FORUM (SAAF)","C00422436","13-JUL-11","Y"
"6692",10932155315,"SOUTH ASIAN AMERICAN FORUM (SAAF)","C00422436","23-DEC-10","Y"
"6693",12030890871,"SOUTH CAROLINA CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC","C00530063","24-SEP-12","Y"
"6694",12030961008,"SOUTH CAROLINA CONGRESSIONAL CAUCUS","C00539171","13-NOV-12","Y"
"6695",12030962105,"SOUTH CAROLINA DEMOCRATIC EXECUTIVE BOARD","C00537811","13-NOV-12","Y"
"6696",12030933221,"SOUTH CAROLINA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533133","22-OCT-12","Y"
"6697",201612099040596768,"SOUTH CAROLINA FARM BUREAU FEDERATION POLITICAL ACTION COMMITTEE","C00629766","09-DEC-16","Y"
"6698",201512129004176096,"SOUTH CAROLINA GOVERNMENT RELATIONS BUREAU","C00596155","12-DEC-15","Y"
"6699",12030961455,"SOUTH CAROLINA REPUBLICAN EXECUTIVE BOARD","C00539460","15-NOV-12","Y"
"6700",12030941658,"SOUTH CAROLINA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534263","31-OCT-12","Y"
"6701",12030950148,"SOUTH CAROLINA SENATORIAL CAUCUS","C00536011","02-NOV-12","Y"
"6702",12030890877,"SOUTH DAKOTA CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC","C00530071","24-SEP-12","Y"
"6703",12030961014,"SOUTH DAKOTA CONGRESSIONAL CAUCUS","C00539163","13-NOV-12","Y"
"6704",12030962111,"SOUTH DAKOTA DEMOCRATIC EXECUTIVE BOARD","C00537795","13-NOV-12","Y"
"6705",12030933227,"SOUTH DAKOTA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533620","22-OCT-12","Y"
"6706",201512129004176096,"SOUTH DAKOTA GOVERNMENT RELATIONS BUREAU","C00596163","12-DEC-15","Y"
"6707",12030961461,"SOUTH DAKOTA REPUBLICAN EXECUTIVE BOARD","C00537407","15-NOV-12","Y"
"6708",12030941664,"SOUTH DAKOTA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534248","31-OCT-12","Y"
"6709",12030950154,"SOUTH DAKOTA SENATORIAL CAUCUS","C00536029","02-NOV-12","Y"
"6710",201512149004176672,"SOUTH KOREAN GOVERNMENT RELATIONS BUREAU OF AMERICA","C00596692","14-DEC-15","Y"
"6711",29991778407,"SOUTHEAST COTTON COMMITTEE (SECC) SOUTHERN COTTONGROWERS INC/SE COTTON GINNERS ASSN","C00300426","20-MAR-09","Y"
"6712",201804059103537408,"SOUTHEAST COTTON COMMITTEE (SECC) SOUTHERN COTTONGROWERS INC/SE COTTON GINNERS ASSN","C00300426","05-APR-18",""
"6713",12940822541,"SOUTHEAST COTTON COMMITTEE (SECC) SOUTHERN COTTONGROWERS INC/SE COTTON GINNERS ASSN","C00300426","05-DEC-12","Y"
"6714",11932085332,"SOUTHEAST COTTON COMMITTEE (SECC) SOUTHERN COTTONGROWERS INC/SE COTTON GINNERS ASSN","C00300426","27-JUL-11","Y"
"6715",201508289001585568,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","28-AUG-15","Y"
"6716",201603099009685568,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","09-MAR-16","Y"
"6717",201607019020108704,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","01-JUL-16","Y"
"6718",201607209020740160,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","20-JUL-16","Y"
"6719",29934343033,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","23-JUL-09","Y"
"6720",29991760196,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","17-MAR-09","Y"
"6721",14941171298,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","29-APR-14","Y"
"6722",11931536072,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","27-SEP-11","Y"
"6723",201606019017457920,"SOUTHERN COMPANY EMPLOYEES PAC","C00144774","01-JUN-16","Y"
"6724",29993512809,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","28-DEC-09",""
"6725",10930103416,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","25-JAN-10",""
"6726",11972718847,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","13-DEC-11",""
"6727",12970372895,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","08-FEB-12",""
"6728",12952843126,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","24-AUG-12",""
"6729",14970000973,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","08-AUG-14",""
"6730",201607189020677888,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","18-JUL-16","Y"
"6731",201707149066643296,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","14-JUL-17","Y"
"6732",201607069020360000,"SOUTHERN COMPANY GAS POLITICAL ACTION COMMITTEE INC","C00145037","06-JUL-16","Y"
"6733",201603099009685664,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","09-MAR-16","Y"
"6734",201606309020104064,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","30-JUN-16","Y"
"6735",14940005871,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","07-JAN-14","Y"
"6736",11932157369,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","08-AUG-11","Y"
"6737",29933398262,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","26-MAR-09","Y"
"6738",29933364142,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","18-MAR-09",""
"6739",201606019017457664,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","01-JUN-16","Y"
"6740",201703099050761984,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","09-MAR-17","Y"
"6741",201706139056510112,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","13-JUN-17","Y"
"6742",201802149094565632,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","14-FEB-18","Y"
"6743",201803219096872000,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","21-MAR-18","Y"
"6744",15970316266,"SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","C00250407","26-MAR-15","Y"
"6745",29991871059,"SOUTHERN STATES POLICE BENEVOLENT ASSOC PAC FUND","C00265546","31-MAR-09","Y"
"6746",29934503872,"SOUTHWEST AIRLINES CO. FREEDOM FUND","C00341602","09-SEP-09","Y"
"6747",11931581544,"SOUTHWEST AIRLINES CO. FREEDOM FUND","C00341602","31-MAY-11","Y"
"6748",11932129578,"SOUTHWEST AIRLINES CO. FREEDOM FUND","C00341602","29-JUL-11","Y"
"6749",11932130254,"SOUTHWEST AIRLINES CO. FREEDOM FUND","C00341602","29-JUL-11","Y"
"6750",13962838201,"SOUTHWEST AIRLINES CO. FREEDOM FUND","C00341602","07-JUN-13","Y"
"6751",29933398860,"SOUTHWEST AIRLINES CO. FREEDOM FUND","C00341602","27-MAR-09","Y"
"6752",11930688862,"SPACE EXPLORATION TECHNOLOGIES CORP. PAC","C00411116","15-APR-11","Y"
"6753",13940342215,"SPACE EXPLORATION TECHNOLOGIES CORP. PAC","C00411116","11-MAR-13","Y"
"6754",201806219115161216,"SPACE EXPLORATION TECHNOLOGIES CORP. PAC","C00411116","21-JUN-18","Y"
"6755",201606039017468224,"SPACE EXPLORATION TECHNOLOGIES CORP. PAC","C00411116","03-JUN-16","Y"
"6756",14978046428,"SPACE EXPLORATION TECHNOLOGIES CORP. PAC","C00411116","01-OCT-14","Y"
"6757",201512149004176672,"SPANISH GOVERNMENT RELATIONS BUREAU OF AMERICA","C00596700","14-DEC-15","Y"
"6758",201712079089124608,"SPARK THERAPEUTICS INC. PAC (SPARK PAC)","C00662718","07-DEC-17","Y"
"6759",10992460635,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","06-DEC-10",""
"6760",10930866394,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","02-JUL-10",""
"6761",11952513824,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","07-OCT-11","Y"
"6762",12972447659,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","01-OCT-12","Y"
"6763",13961077910,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","27-FEB-13","Y"
"6764",14941328560,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","17-JUN-14","Y"
"6765",14952413352,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","23-OCT-14","Y"
"6766",201605109015397440,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","10-MAY-16","Y"
"6767",2.01609209031e+17,"THE SPECTRUM GROUP POLITICAL ACTION COMMITTEE (SPECPAC)","C00326488","20-SEP-16","Y"
"6768",14031360701,"SPEED PAC","C00571042","16-DEC-14","Y"
"6769",15970033226,"SPEED PAC","C00571042","23-JAN-15","Y"
"6770",29991868891,"SPINE PAC OF THE NATIONAL ASSOCIATION OF SPINE SPECIALISTS","C00349225","28-MAR-09","Y"
"6771",201701109041358080,"SPINE PAC OF THE NATIONAL ASSOCIATION OF SPINE SPECIALISTS","C00349225","10-JAN-17","Y"
"6772",14031233540,"SPIRIT AIRLINES INC PAC SPIRIT PAC","C00562892","07-MAY-14","Y"
"6773",201703309051897504,"SPORTFISHINGPAC","C00249532","30-MAR-17",""
"6774",15971083211,"SPORTFISHINGPAC","C00249532","21-MAY-15",""
"6775",15031413813,"SPORTFISHINGPAC","C00249532","17-APR-15",""
"6776",201701199041426304,"SPORTFISHINGPAC","C00249532","19-JAN-17",""
"6777",29030061038,"SPORTFISHINGPAC","C00249532","25-MAR-09","Y"
"6778",14031291282,"SPORTFISHINGPAC","C00249532","03-SEP-14",""
"6779",201701189041421440,"SPORTFISHINGPAC","C00249532","18-JAN-17",""
"6780",201801249090622464,"SPRINT CORPORATION POLITICAL ACTION COMMITTEE","C00089342","24-JAN-18",""
"6781",13941158318,"SPRINT CORPORATION POLITICAL ACTION COMMITTEE","C00089342","16-JUL-13",""
"6782",13962842454,"SPRINT CORPORATION POLITICAL ACTION COMMITTEE","C00089342","10-JUN-13",""
"6783",29933398643,"SPRINT CORPORATION POLITICAL ACTION COMMITTEE","C00089342","26-MAR-09","Y"
"6784",10930461035,"SPRINT CORPORATION POLITICAL ACTION COMMITTEE","C00089342","23-MAR-10",""
"6785",14961239357,"SQUIRE PATTON BOGGS POLITICAL ACTION COMMITTEE (SQUIRE PATTON BOGGS PAC)","C00401083","10-JUN-14","Y"
"6786",15971215728,"SQUIRE PATTON BOGGS POLITICAL ACTION COMMITTEE (SQUIRE PATTON BOGGS PAC)","C00401083","18-JUN-15","Y"
"6787",29991767007,"SQUIRE PATTON BOGGS POLITICAL ACTION COMMITTEE (SQUIRE PATTON BOGGS PAC)","C00401083","19-MAR-09","Y"
"6788",11990037479,"SQUIRE SANDERS (US) LLP POLITICAL ACTION COMMITTEE 'SQUIRE SANDERS PAC'","C00444935","10-JAN-11","Y"
"6789",29933399225,"SQUIRE SANDERS (US) LLP POLITICAL ACTION COMMITTEE 'SQUIRE SANDERS PAC'","C00444935","27-MAR-09","Y"
"6790",12950044146,"SQUIRE SANDERS (US) LLP POLITICAL ACTION COMMITTEE 'SQUIRE SANDERS PAC'","C00444935","10-JAN-12","Y"
"6791",13960539646,"SQUIRE SANDERS (US) LLP POLITICAL ACTION COMMITTEE 'SQUIRE SANDERS PAC'","C00444935","30-JAN-13","Y"
"6792",14941287917,"SQUIRE SANDERS (US) LLP POLITICAL ACTION COMMITTEE 'SQUIRE SANDERS PAC'","C00444935","10-JUN-14","Y"
"6793",10990181921,"SQUIRE SANDERS (US) LLP POLITICAL ACTION COMMITTEE 'SQUIRE SANDERS PAC'","C00444935","28-JAN-10","Y"
"6794",201601069004436928,"SRA INTERNATIONAL INC FUND FOR BETTER IT IN GOVERNMENT","C00393256","06-JAN-16","Y"
"6795",29991760693,"SRA INTERNATIONAL INC FUND FOR BETTER IT IN GOVERNMENT","C00393256","17-MAR-09","Y"
"6796",13940696647,"SRA INTERNATIONAL INC FUND FOR BETTER IT IN GOVERNMENT","C00393256","09-MAY-13","Y"
"6797",201712099089145312,"STANLEY BLACK & DECKER INC. POLITICAL ACTION COMMITTEE","C00060087","09-DEC-17","Y"
"6798",201701099041203744,"STANLEY CONSULTANTS INC. PAC","C00415224","09-JAN-17","Y"
"6799",13031071036,"STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (STATE FARM FEDERAL PAC)","C00544817","17-MAY-13",""
"6800",13964870064,"STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (STATE FARM FEDERAL PAC)","C00544817","03-DEC-13","Y"
"6801",201705229055130752,"STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (STATE FARM FEDERAL PAC)","C00544817","22-MAY-17","Y"
"6802",201712209089292192,"STATE STREET BANK AND TRUST COMPANY VOLUNTARY POLITICAL ACTION COMMITTEE","C00072751","20-DEC-17","Y"
"6803",15970019955,"STATE STREET BANK AND TRUST COMPANY VOLUNTARY POLITICAL ACTION COMMITTEE","C00072751","16-JAN-15","Y"
"6804",11932311873,"STATE STREET BANK AND TRUST COMPANY VOLUNTARY POLITICAL ACTION COMMITTEE","C00072751","01-SEP-11",""
"6805",14940005598,"STE. MICHELLE WINE ESTATES LTD. POLITICAL ACTION COMMITTEE","C00270421","06-JAN-14","Y"
"6806",12951315649,"STE. MICHELLE WINE ESTATES LTD. POLITICAL ACTION COMMITTEE","C00270421","22-MAR-12","Y"
"6807",11972707461,"STE. MICHELLE WINE ESTATES LTD. POLITICAL ACTION COMMITTEE","C00270421","01-DEC-11","Y"
"6808",29992106767,"STE. MICHELLE WINE ESTATES LTD. POLITICAL ACTION COMMITTEE","C00270421","15-MAY-09","Y"
"6809",29991778643,"STE. MICHELLE WINE ESTATES LTD. POLITICAL ACTION COMMITTEE","C00270421","20-MAR-09","Y"
"6810",201808029119342176,"STEPTOE AND JOHNSON LLP POLITICAL ACTION COMMITTEE","C00431858","02-AUG-18","Y"
"6811",29933400117,"STEPTOE AND JOHNSON LLP POLITICAL ACTION COMMITTEE","C00431858","27-MAR-09","Y"
"6812",12950245506,"STOP THE ARMS RACE PAC","C00126086","29-JAN-12","Y"
"6813",11030642333,"STRAT PAC","C00382416","01-AUG-11",""
"6814",29030053223,"STRAT PAC","C00382416","18-MAR-09","Y"
"6815",11030664595,"STRAT PAC","C00382416","03-OCT-11",""
"6816",201805099112002560,"STRUCTURED FINANCE COALITION INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","09-MAY-18","Y"
"6817",201805029111747424,"STRUCTURED FINANCE COALITION INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","02-MAY-18","Y"
"6818",201702179049712672,"STRUCTURED FINANCE COALITION INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","17-FEB-17","Y"
"6819",201710259076675104,"STRUCTURED FINANCE COALITION INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","25-OCT-17","Y"
"6820",201805099112002624,"STRUCTURED FINANCE COALITION INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","09-MAY-18","Y"
"6821",201803069095647904,"STRUCTURED FINANCE COALITION INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","06-MAR-18","Y"
"6822",201802029094237504,"STRUCTURED FINANCE COALITION INC. POLITICAL ACTION COMMITTEE (STRUCTURED FINANCE PAC)","C00633354","02-FEB-18","Y"
"6823",201608169022460800,"SUDDENLINK COMMUNICATIONS POLITICAL ACTION COMMITTEE","C00426601","16-AUG-16",""
"6824",201604159012439328,"SUDDENLINK COMMUNICATIONS POLITICAL ACTION COMMITTEE","C00426601","15-APR-16",""
"6825",201605139015498368,"SUDDENLINK COMMUNICATIONS POLITICAL ACTION COMMITTEE","C00426601","13-MAY-16",""
"6826",29030061121,"SUDDENLINK COMMUNICATIONS POLITICAL ACTION COMMITTEE","C00426601","27-MAR-09","Y"
"6827",201607089020383776,"SUDDENLINK COMMUNICATIONS POLITICAL ACTION COMMITTEE","C00426601","08-JUL-16",""
"6828",11030672490,"SUDDENLINK COMMUNICATIONS POLITICAL ACTION COMMITTEE","C00426601","14-OCT-11",""
"6829",10030420277,"SUDDENLINK COMMUNICATIONS POLITICAL ACTION COMMITTEE","C00426601","02-SEP-10",""
"6830",29030084442,"SUDDENLINK COMMUNICATIONS POLITICAL ACTION COMMITTEE","C00426601","08-MAY-09",""
"6831",201805239113316736,"SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC   SUN LIFE PAC","C00677146","23-MAY-18","Y"
"6832",201806049113639616,"SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC   SUN LIFE PAC","C00677146","04-JUN-18","Y"
"6833",201804249111726528,"SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC   SUN LIFE PAC","C00677146","24-APR-18","Y"
"6834",29030060815,"SUN-MAID GROWERS OF CALIFORNIA POLITICAL ACTION COMMITTEE","C00108001","27-MAR-09","Y"
"6835",12030810454,"SUNCREST HEALTHCARE INC PAC","C00521112","11-MAY-12",""
"6836",12963710812,"SUNCREST HEALTHCARE INC PAC","C00521112","10-DEC-12",""
"6837",13960112966,"SUNCREST HEALTHCARE INC PAC","C00521112","10-JAN-13",""
"6838",13944064521,"SUNCREST HEALTHCARE INC PAC","C00521112","16-DEC-13","Y"
"6839",11971655042,"SUNOCO INC. POLITICAL ACTION COMMITTEE (SUN PAC)","C00025346","18-OCT-11","Y"
"6840",29934353763,"SUNOCO INC. POLITICAL ACTION COMMITTEE (SUN PAC)","C00025346","27-JUL-09","Y"
"6841",12972494446,"SUNOCO INC. POLITICAL ACTION COMMITTEE (SUN PAC)","C00025346","10-OCT-12","Y"
"6842",29991868665,"SUNOCO INC. POLITICAL ACTION COMMITTEE (SUN PAC)","C00025346","27-MAR-09","Y"
"6843",10931795454,"SUNOVION PHARMACEUTICALS INC. GOOD GOVERNANCE FUND","C00423236","18-NOV-10","Y"
"6844",10931825225,"SUNOVION PHARMACEUTICALS INC. GOOD GOVERNANCE FUND","C00423236","23-NOV-10","Y"
"6845",11931306132,"SUNOVION PHARMACEUTICALS INC. GOOD GOVERNANCE FUND","C00423236","09-MAY-11","Y"
"6846",201610139032422688,"SUNOVION PHARMACEUTICALS INC. GOOD GOVERNANCE FUND","C00423236","13-OCT-16","Y"
"6847",201701279041527552,"SUNOVION PHARMACEUTICALS INC. GOOD GOVERNANCE FUND","C00423236","27-JAN-17","Y"
"6848",10931821237,"SUNOVION PHARMACEUTICALS INC. GOOD GOVERNANCE FUND","C00423236","22-NOV-10","Y"
"6849",29991868458,"SUPERVALU INC POLITICAL ACTION COMMITTEE (VALUPAC)","C00243220","27-MAR-09","Y"
"6850",12951279070,"SUPERVALU INC POLITICAL ACTION COMMITTEE (VALUPAC)","C00243220","20-MAR-12","Y"
"6851",10990848696,"SUSAN B ANTHONY LIST INC. CANDIDATE FUND","C00332296","13-JUL-10","Y"
"6852",11932329922,"SUSAN B ANTHONY LIST INC. CANDIDATE FUND","C00332296","12-SEP-11","Y"
"6853",11971553631,"SUSAN B ANTHONY LIST INC. CANDIDATE FUND","C00332296","06-OCT-11","Y"
"6854",13961181313,"SUSAN B ANTHONY LIST INC. CANDIDATE FUND","C00332296","19-MAR-13",""
"6855",201802239095522720,"SUSAN B ANTHONY LIST INC. CANDIDATE FUND","C00332296","23-FEB-18","Y"
"6856",13960584385,"SUSAN B ANTHONY LIST INC. CANDIDATE FUND","C00332296","31-JAN-13",""
"6857",12030760852,"SUSTAINABILITY AND CORPORATE ACCOUNTABILITY POLITICAL ACTION COMMITTEE","C00516732","23-MAR-12","Y"
"6858",12030790166,"SUSTAINABILITY AND CORPORATE ACCOUNTABILITY POLITICAL ACTION COMMITTEE","C00516732","19-APR-12",""
"6859",201512149004176672,"SWEDISH GOVERNMENT RELATIONS BUREAU OF AMERICA","C00596718","14-DEC-15","Y"
"6860",201512149004176704,"SWISS GOVERNMENT RELATIONS BUREAU OF AMERICA","C00596726","14-DEC-15","Y"
"6861",14952592200,"SWISS RE AMERICA HOLDING CORPORATION POLITICAL ACTION COMMITTEE","C00462564","18-NOV-14","Y"
