"","FILER_ID","FILER_NAME","FILER_.ADDRESS","FILER_.CITY","FILER_.STATE","FILER_.ZIP","AMENDMENT_IND","BEG_CVG_DT","END_CVG_DT","PUBLIC_DISTRIBUTION_DT","TOTAL_DONATIONS_THIS_STMT","TOTAL_DISBURSEMENTS_THIS_STMT","BEGIN_IMAGE_NUM","END_IMAGE_NUM","RECEIPT_DT"
"776","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","29-SEP-08","30-SEP-08","30-SEP-08",0,37748,28039912840,28039912845,"04-NOV-08                                                                                                                                                                   "
"777","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","10-OCT-08","10-OCT-08","10-OCT-08",0,79918,28039912868,28039912873,"04-NOV-08                                                                                                                                                                   "
"778","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","22-SEP-08","24-SEP-08","24-SEP-08",0,23690,28039912763,28039912768,"04-NOV-08                                                                                                                                                                   "
"779","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","22-SEP-08","24-SEP-08","24-SEP-08",0,124885,28039912777,28039912782,"04-NOV-08                                                                                                                                                                  "
"780","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","30-SEP-08","01-OCT-08","01-OCT-08",0,114390,28039912791,28039912796,"04-NOV-08                                                                                                                                                                  "
"781","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","22-SEP-08","24-SEP-08","24-SEP-08",0,155298,28039912805,28039912810,"04-NOV-08                                                                                                                                                                  "
"782","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","23-SEP-08","25-SEP-08","25-SEP-08",0,450455,28039912819,28039912824,"04-NOV-08                                                                                                                                                                  "
"783","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","29-SEP-08","30-SEP-08","30-SEP-08",0,40933,28039912833,28039912838,"04-NOV-08                                                                                                                                                                   "
"784","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","22-SEP-08","25-SEP-08","25-SEP-08",0,659002,28039912854,28039912859,"04-NOV-08                                                                                                                                                                  "
"785","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","22-SEP-08","23-SEP-08","23-SEP-08",0,145725,28039912861,28039912866,"04-NOV-08                                                                                                                                                                  "
"786","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","08-SEP-08","10-SEP-08","10-SEP-08",0,659212,28039912739,28039912744,"04-NOV-08                                                                                                                                                                  "
"787","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","25-SEP-08","30-SEP-08","30-SEP-08",0,67608,28039912875,28039912880,"04-NOV-08                                                                                                                                                                   "
"788","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","26-SEP-08","01-OCT-08","01-OCT-08",0,13720,28039912770,28039912775,"04-NOV-08                                                                                                                                                                   "
"789","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","22-SEP-08","24-SEP-08","24-SEP-08",0,115510,28039912784,28039912789,"04-NOV-08                                                                                                                                                                  "
"790","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","25-SEP-08","30-SEP-08","30-SEP-08",0,106805,28039912798,28039912803,"04-NOV-08                                                                                                                                                                  "
"791","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"A","17-SEP-08","18-SEP-08","18-SEP-08",0,52374,28039912847,28039912852,"04-NOV-08                                                                                                                                                                   "
"792","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","31-OCT-08","03-NOV-08","03-NOV-08",0,18900,28039911658,28039911662,"03-NOV-08                                                                                                                                        "
"793","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"N","31-OCT-08","03-NOV-08","02-NOV-08",0,108750,28934190196,28934190201,"03-NOV-08                                                                                                                                               "
"794","C30001168","BORNALIVETHRUTH.ORG","PO BOX 285","MOKENA","IL",60448,"N","31-OCT-08","01-NOV-08","01-NOV-08",75000,80000,28039911681,28039911685,"03-NOV-08                                                                                                                                                                      "
"795","C30001390","LATINOS FOR REFORM","PO BOX 26366","ALEXANDRIA","VA",22313,"N","31-OCT-08","03-NOV-08","03-NOV-08",25000,25645,28039911693,28039911700,"03-NOV-08                                                                                                                                                                 "
"796","C30001440","PEOPLE FOR THE AMERICAN WAY","2000 M ST NW SUITE 400","WASHINGTON","DC",20036,"N","22-OCT-08","27-OCT-08","27-OCT-08",47360,47360,28039911667,28039911672,"03-NOV-08                                                                                                                                              "
"797","C30001440","PEOPLE FOR THE AMERICAN WAY","2000 M ST NW SUITE 400","WASHINGTON","DC",20036,"N","22-OCT-08","03-NOV-08","03-NOV-08",13650,13650,28039911674,28039911679,"03-NOV-08                                                                                                                                              "
"798","C30000145","BRING OHIO BACK","812 HURON RD SUITE 890","CLEVELAND","OH",44115,"N","11-OCT-08","23-OCT-08","27-OCT-08",90000,108128,28039910571,28039910577,"31-OCT-08                                                                                                                                                          "
"799","C30000269","CLUB FOR GROWTH.NET","2001 L STREET NW STE 699","WASHINGTON","DC",20036,"N","30-OCT-08","31-OCT-08","30-OCT-08",53000,52712,28039911048,28039911053,"31-OCT-08                                                                                                                                                    "
"800","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"N","30-OCT-08","31-OCT-08","30-OCT-08",0,39599,28934187389,28934187395,"31-OCT-08                                                                                                                                                "
"801","C30001028","AMERICAN FUTURE FUND","4225 FLEUR DRIVE SUITE 142","DES MOINES","IA",50321,"N","29-OCT-08","31-OCT-08","31-OCT-08",0,17000,28039911010,28039911014,"31-OCT-08                                                                                                                                                     "
"802","C30001069","ALLIANCE FOR A BETTER MINNESOTA","1600 UNIVERSITY AVE W SUITE 309B","SAINT PAUL","MN",55104,"N","01-NOV-08","03-NOV-08","01-NOV-08",0,65000,28039910563,28039910566,"31-OCT-08                                                                                                                                    "
"803","C30001069","ALLIANCE FOR A BETTER MINNESOTA","1600 UNIVERSITY AVE W SUITE 309B","SAINT PAUL","MN",55104,"N","01-NOV-08","03-NOV-08","01-NOV-08",0,73000,28039910558,28039910561,"31-OCT-08                                                                                                                                    "
"804","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","30-OCT-08","31-OCT-08","30-OCT-08",0,873220,28993090953,28993090955,"31-OCT-08                                                                                                                                           "
"805","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","30-OCT-08","31-OCT-08","30-OCT-08",0,41168,28993090942,28993090944,"31-OCT-08                                                                                                                                            "
"806","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","30-OCT-08","31-OCT-08","30-OCT-08",0,253451,28993090930,28993090932,"31-OCT-08                                                                                                                                           "
"807","C30001234","RIGHTCHANGE.COM INC","PO BOX 2259","WILMINGTON","NC",28402,"N","25-OCT-08","01-NOV-08","01-NOV-08",1e+05,161445,28039910627,28039910632,"31-OCT-08                                                                                                                                                               "
"808","C30001234","RIGHTCHANGE.COM INC","PO BOX 2259","WILMINGTON","NC",28402,"N","30-OCT-08","01-NOV-08","01-NOV-08",NA,246445,28039911020,28039911026,"31-OCT-08                                                                                                                                                                     "
"809","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","30-OCT-08","30-OCT-08","30-OCT-08",475000,455184,28993095011,28993095014,"31-OCT-08                                                                                                                                      "
"810","C30001440","PEOPLE FOR THE AMERICAN WAY","2000 M ST NW SUITE 400","WASHINGTON","DC",20036,"N","22-OCT-08","31-OCT-08","30-OCT-08",0,12739,28039910922,28039910930,"31-OCT-08                                                                                                                                                  "
"811","C30001457","COMMON SENSE ISSUES INC","8190-A BEECHMONT AVENUE - 103","CINCINNATI","OH",45255,"A","15-OCT-08","29-OCT-08","29-OCT-08",0,26375,28039911028,28039911032,"31-OCT-08                                                                                                                                               "
"812","C30001481","ASSOCIATION OF COMMUNITY ORGAINZATIONS FOR REFORM NOW INC","2609 CANAL ST - LEGAL DEPT 3RD FL","NEW ORLEANS","LA",70119,"N","24-OCT-08","30-OCT-08","30-OCT-08",0,99987,28039910993,28039911008,"31-OCT-08                                                                                                        "
"813","C30001499","LABORERS' LOCAL 341","2501 COMMERICAL DR","ANCHORAGE","AK",99501,"N","30-OCT-08","04-NOV-08","30-OCT-08",0,33095,28039910970,28039910974,"31-OCT-08                                                                                                                                                               "
"814","C30000269","CLUB FOR GROWTH.NET","2001 L STREET NW STE 699","WASHINGTON","DC",20036,"N","09-OCT-08","29-OCT-08","29-OCT-08",67500,48922,28039910158,28039910163,"30-OCT-08                                                                                                                                                    "
"815","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","27-OCT-08","30-OCT-08","30-OCT-08",0,45000,28039910143,28039910146,"30-OCT-08                                                                                                                                        "
"816","C30001036","SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU)","1800 MASSACHUSETTS AVE NW","WASHINGTON","DC",20036,"N","30-OCT-08","30-OCT-08","30-OCT-08",427000,427000,28039910165,28039910171,"30-OCT-08                                                                                                                        "
"817","C30001036","SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU)","1800 MASSACHUSETTS AVE NW","WASHINGTON","DC",20036,"N","30-OCT-08","30-OCT-08","30-OCT-08",150000,150000,28039910173,28039910178,"30-OCT-08                                                                                                                        "
"818","C30001069","ALLIANCE FOR A BETTER MINNESOTA","1600 UNIVERSITY AVE W SUITE 309B","SAINT PAUL","MN",55104,"N","29-OCT-08","04-NOV-08","29-OCT-08",0,2e+05,28039910101,28039910104,"30-OCT-08                                                                                                                                   "
"819","C30001093","VETS FOR FREEDOM INC","1200 ETON COURT NW SUITE 300","WASHINGTON","DC",20007,"N","27-OCT-08","29-OCT-08","29-OCT-08",0,62309,28039910274,28039910279,"30-OCT-08                                                                                                                                                   "
"820","C30001093","VETS FOR FREEDOM INC","1200 ETON COURT NW SUITE 300","WASHINGTON","DC",20007,"N","27-OCT-08","29-OCT-08","29-OCT-08",0,58006,28039910281,28039910286,"30-OCT-08                                                                                                                                                   "
"821","C30001127","PATRIOT MAJORITY","300 M STREET SE SUITE 1102","WASHINGTON","DC",20003,"N","28-OCT-08","29-OCT-08","29-OCT-08",5e+05,498143,28039910106,28039910110,"30-OCT-08                                                                                                                                                   "
"822","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","29-OCT-08","30-OCT-08","29-OCT-08",0,110560,28993088430,28993088432,"30-OCT-08                                                                                                                                           "
"823","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","29-OCT-08","30-OCT-08","29-OCT-08",0,96974,28993088423,28993088425,"30-OCT-08                                                                                                                                            "
"824","C30001176","AMERICAN ENERGY ALLIANCE","655 15TH STREET NW","WASHINGTON","DC",20005,"N","29-OCT-08","30-OCT-08","30-OCT-08",0,67940,28993089936,28993089938,"30-OCT-08                                                                                                                                                         "
"825","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","28-OCT-08","29-OCT-08","29-OCT-08",60000,0,28993090003,28993090006,"30-OCT-08                                                                                                                                            "
"826","C30001325","TRUTH FROM AMERICAN WORKERS","3330 PINECROFT DRIVE","LOUISVILLE","KY",40219,"N","27-OCT-08","29-OCT-08","29-OCT-08",0,56278,28039910148,28039910153,"30-OCT-08                                                                                                                                                    "
"827","C30001374","REPUBLICAN JEWISH COALITION","50 F STREET NW SUITE 100","WASHINGTON","DC",20001,"N","22-OCT-08","30-OCT-08","30-OCT-08",104000,104000,28993087527,28993087530,"30-OCT-08                                                                                                                                          "
"828","C30001390","LATINOS FOR REFORM","PO BOX 26366","ALEXANDRIA","VA",22313,"N","25-OCT-08","30-OCT-08","30-OCT-08",18000,16271,28039910262,28039910268,"30-OCT-08                                                                                                                                                                 "
"829","C30001424","RURAL VOTES","54 STAGE ROAD","CHESTERFIELD","MA",1013,"N","25-OCT-08","29-OCT-08","29-OCT-08",0,13302,28039910185,28039910195,"30-OCT-08                                                                                                                                                                         "
"830","C30001465","WISCONSIN RIGHT TO LIFE INC","10625 W NORTH AVENUE SUITE LL","MILWAUKEE","WI",53226,"N","29-OCT-08","29-OCT-08","29-OCT-08",9500,10500,28039904876,28039904880,"30-OCT-08                                                                                                                                         "
"831","C30000160","CAMPAIGN MONEY WATCH","1320 19TH STREET NW SUITE M-1","WASHINGTON","DC",20036,"N","28-OCT-08","28-OCT-08","29-OCT-08",5e+05,5e+05,28993086274,28993086277,"29-OCT-08                                                                                                                                            "
"832","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"N","29-OCT-08","30-OCT-08","29-OCT-08",0,39237,28934181241,28934181252,"29-OCT-08                                                                                                                                                "
"833","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"N","27-OCT-08","29-OCT-08","29-OCT-08",0,93009,28039904604,28039904609,"29-OCT-08                                                                                                                                                                   "
"834","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"N","27-OCT-08","29-OCT-08","29-OCT-08",0,13720,28039904597,28039904602,"29-OCT-08                                                                                                                                                                   "
"835","C30001101","US CHAMBER OF COMMERCE","1615 H STREET NW","WASHINGTON","DC",20062,"N","28-OCT-08","30-OCT-08","30-OCT-08",0,125000,28039904845,28039904848,"29-OCT-08                                                                                                                                                            "
"836","C30001101","US CHAMBER OF COMMERCE","1615 H STREET NW","WASHINGTON","DC",20062,"N","28-OCT-08","28-OCT-08","28-OCT-08",0,3e+05,28039904840,28039904843,"29-OCT-08                                                                                                                                                            "
"837","C30001101","US CHAMBER OF COMMERCE","1615 H STREET NW","WASHINGTON","DC",20062,"N","28-OCT-08","28-OCT-08","29-OCT-08",0,250000,28039904834,28039904838,"29-OCT-08                                                                                                                                                            "
"838","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","28-OCT-08","29-OCT-08","28-OCT-08",0,153625,28993084124,28993084126,"29-OCT-08                                                                                                                                           "
"839","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","28-OCT-08","28-OCT-08","28-OCT-08",0,189333,28993084137,28993084139,"29-OCT-08                                                                                                                                           "
"840","C30001168","BORNALIVETHRUTH.ORG","PO BOX 285","MOKENA","IL",60448,"N","23-OCT-08","27-OCT-08","27-OCT-08",0,86750,28039904323,28039904327,"29-OCT-08                                                                                                                                                                          "
"841","C30001267","MAJORITY AMERICA POLITICAL ORG","PO BOX 22928","ALEXANDRIA","VA",22304,"N","22-OCT-08","28-OCT-08","28-OCT-08",0,19100,28039904588,28039904590,"29-OCT-08                                                                                                                                                         "
"842","C30001267","MAJORITY AMERICA POLITICAL ORG","PO BOX 22928","ALEXANDRIA","VA",22304,"N","28-OCT-08","29-OCT-08","29-OCT-08",0,10060,28039904866,28039904868,"29-OCT-08                                                                                                                                                         "
"843","C30001283","HEALTH CARE FOR AMERICA NOW","1825 K ST NW STE 400","WASHINGTON","DC",20006,"N","28-OCT-08","04-NOV-08","28-OCT-08",0,149701,28039904581,28039904586,"29-OCT-08                                                                                                                                                   "
"844","C30001366","NATIONAL ASSOCIATION OF HOME BUILDERS","1201 15TH ST NW","WASHINGTON","DC",20005,"N","29-OCT-08","30-OCT-08","29-OCT-08",0,17900,28039904592,28039904595,"29-OCT-08                                                                                                                                               "
"845","C30000160","CAMPAIGN MONEY WATCH","1320 19TH STREET NW SUITE M-1","WASHINGTON","DC",20036,"N","23-OCT-08","27-OCT-08","27-OCT-08",3e+05,431120,28993082663,28993082666,"28-OCT-08                                                                                                                                            "
"846","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","27-OCT-08","28-OCT-08","28-OCT-08",0,30000,28039903048,28039903051,"28-OCT-08                                                                                                                                        "
"847","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"N","25-OCT-08","28-OCT-08","27-OCT-08",0,100143,28934180327,28934180333,"28-OCT-08                                                                                                                                               "
"848","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"N","27-OCT-08","28-OCT-08","28-OCT-08",0,204720,28039903514,28039903519,"28-OCT-08                                                                                                                                                                  "
"849","C30000962","SIERRA CLUB","85 SECOND STREET 2ND FLOOR","SAN FRANCISCO","CA",94105,"N","27-OCT-08","04-NOV-08","27-OCT-08",0,576732,28993082423,28993082426,"28-OCT-08                                                                                                                                                          "
"850","C30001028","AMERICAN FUTURE FUND","4225 FLEUR DRIVE SUITE 142","DES MOINES","IA",50321,"N","24-OCT-08","28-OCT-08","28-OCT-08",0,2e+05,28039903644,28039903648,"28-OCT-08                                                                                                                                                    "
"851","C30001036","SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU)","1800 MASSACHUSETTS AVE NW","WASHINGTON","DC",20036,"N","27-OCT-08","27-OCT-08","27-OCT-08",140000,140000,28039903650,28039903655,"28-OCT-08                                                                                                                        "
"852","C30001069","ALLIANCE FOR A BETTER MINNESOTA","1600 UNIVERSITY AVE W SUITE 309B","SAINT PAUL","MN",55104,"N","27-OCT-08","01-NOV-08","24-OCT-08",0,20000,28039903521,28039903524,"28-OCT-08                                                                                                                                    "
"853","C30001127","PATRIOT MAJORITY","300 M STREET SE SUITE 1102","WASHINGTON","DC",20003,"N","21-OCT-08","27-OCT-08","27-OCT-08",1650000,2779000,28039903539,28039903548,"28-OCT-08                                                                                                                                                 "
"854","C30001176","AMERICAN ENERGY ALLIANCE","655 15TH STREET NW","WASHINGTON","DC",20005,"N","20-OCT-08","30-OCT-08","30-OCT-08",0,54140,28993082482,28993082484,"28-OCT-08                                                                                                                                                         "
"855","C30001259","CITIZENS FOR STRENGTH AND SECURITY","1718 M STREET NW S342","WASHINGTON","DC",20036,"N","21-OCT-08","27-OCT-08","27-OCT-08",840000,753430,28993082614,28993082618,"28-OCT-08                                                                                                                                      "
"856","C30001317","NATIONAL FEDERATION OF INDEPENDENT BUSINESS","1201 F STREET NW","WASHINGTON","DC",20004,"N","27-OCT-08","01-NOV-08","27-OCT-08",0,55500,28039903497,28039903499,"28-OCT-08                                                                                                                                        "
"857","C30001457","COMMON SENSE ISSUES INC","8190-ABEECHMONT AVENUE - 103","CINCINNATI","OH",45255,"N","15-OCT-08","29-OCT-08","29-OCT-08",0,26375,28039903533,28039903537,"28-OCT-08                                                                                                                                                "
"858","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","21-OCT-08","27-OCT-08","27-OCT-08",0,180000,28039902803,28039902806,"27-OCT-08                                                                                                                                       "
"859","C30001101","US CHAMBER OF COMMERCE","1615 H STREET NW","WASHINGTON","DC",20062,"N","29-SEP-08","23-OCT-08","23-OCT-08",0,50000,28039902872,28039902876,"27-OCT-08                                                                                                                                                             "
"860","C30001101","US CHAMBER OF COMMERCE","1615 H ST NW","WASHINGTON","DC",20062,"N","01-OCT-08","28-OCT-08","28-OCT-08",0,250050,28039910288,28039910292,"27-OCT-08                                                                                                                                                                "
"861","C30001101","US CHAMBER OF COMMERCE","1615 H ST NW","WASHINGTON","DC",20062,"N","01-OCT-08","28-OCT-08","28-OCT-08",0,83350,28039910294,28039910297,"27-OCT-08                                                                                                                                                                 "
"862","C30001218","PATRIOT MAJORITY WEST","300 M STREET SE SUITE 1102","WASHINGTON","DC",20003,"N","12-OCT-08","26-OCT-08","26-OCT-08",415000,125920,28039902852,28039902857,"27-OCT-08                                                                                                                                              "
"863","C30001333","ASSOCIATED BUILDERS AND CONTRACTORS INC","4250 N FAIRFAX DR 9TH FLOOR","ARLINGTON","VA",22203,"N","10-OCT-08","25-OCT-08","25-OCT-08",0,147110,28039901419,28039901423,"27-OCT-08                                                                                                                                 "
"864","C30001333","ASSOCIATED BUILDERS AND CONTRACTORS INC","4250 N FAIRFAX DR 9TH FLOOR","ARLINGTON","VA",22203,"N","10-OCT-08","25-OCT-08","25-OCT-08",0,91603,28039901425,28039901429,"27-OCT-08                                                                                                                                  "
"865","C30001333","ASSOCIATED BUILDERS AND CONTRACTORS INC","4250 N FAIRFAX DR 9TH FLOOR","ARLINGTON","VA",22203,"N","10-OCT-08","25-OCT-08","25-OCT-08",0,187430,28039901403,28039901409,"27-OCT-08                                                                                                                                 "
"866","C30001333","ASSOCIATED BUILDERS AND CONTRACTORS INC","4250 N FAIRFAX DR 9TH FLOOR","ARLINGTON","VA",22203,"N","10-OCT-08","25-OCT-08","25-OCT-08",0,42212,28039901397,28039901401,"27-OCT-08                                                                                                                                  "
"867","C30001333","ASSOCIATED BUILDERS AND CONTRACTORS INC","4250 N FAIRFAX DR 9TH FLOOR","ARLINGTON","VA",22203,"N","10-OCT-08","25-OCT-08","25-OCT-08",0,122888,28039901411,28039901417,"27-OCT-08                                                                                                                                 "
"868","C30001432","FIRST AMENDMENT ALLIANCE INC","PO BOX 83","ALEXANDRIA","VA",22313,"N","14-OCT-08","27-OCT-08","27-OCT-08",146500,120612,28039902878,28039902884,"27-OCT-08                                                                                                                                                        "
"869","C30001440","PEOPLE FOR THE AMERICAN WAY","2000 M STREET NW SUITE 400","WASHINGTON","DC",20036,"N","22-OCT-08","27-OCT-08","27-OCT-08",47360,47360,28039902842,28039902846,"27-OCT-08                                                                                                                                          "
"870","C30001424","RURAL VOTES","54 STAGE RD","CHESTERFIELD","MA",1012,"N","14-SEP-08","24-OCT-08","24-OCT-08",0,20797,28039900716,28039900737,"26-OCT-08                                                                                                                                                                           "
"871","C30000145","BRING OHIO BACK","812 HURON RD SUITE 890","CLEVELAND","OH",44115,"A","11-OCT-08","23-OCT-08","27-OCT-08",40000,108128,28039900702,28039900708,"24-OCT-08                                                                                                                                                          "
"872","C30000145","BRING OHIO BACK","812 HURON RD SUITE 890","CLEVELAND","OH",44115,"N","11-OCT-08","23-OCT-08","27-OCT-08",90000,108128,28039900687,28039900693,"24-OCT-08                                                                                                                                                          "
"873","C30000145","BRING OHIO BACK","812 HURON RD SUITE 890","CLEVELAND","OH",44115,"A","11-OCT-08","23-OCT-08","27-OCT-08",40000,108128,28039900695,28039900700,"24-OCT-08                                                                                                                                                          "
"874","C30000533","MAJORITY ACTION","PO BOX 76187","WASHINGTON","DC",20013,"N","23-OCT-08","28-OCT-08","28-OCT-08",NA,127600,28039893534,28039893538,"24-OCT-08                                                                                                                                                                        "
"875","C30000533","MAJORITY ACTION","PO BOX 76187","WASHINGTON","DC",20013,"N","24-OCT-08","27-OCT-08","27-OCT-08",NA,139100,28039900710,28039900714,"24-OCT-08                                                                                                                                                                        "
"876","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"N","20-OCT-08","24-OCT-08","23-OCT-08",5e+05,112220,28934172523,28934172534,"24-OCT-08                                                                                                                                          "
"877","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"N","23-OCT-08","24-OCT-08","24-OCT-08",0,81245,28039900669,28039900674,"24-OCT-08                                                                                                                                                                   "
"878","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"N","10-OCT-08","24-OCT-08","24-OCT-08",0,631139,28039900662,28039900667,"24-OCT-08                                                                                                                                                                  "
"879","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","23-OCT-08","24-OCT-08","23-OCT-08",0,741935,28934173726,28934173728,"24-OCT-08                                                                                                                                           "
"880","C30001234","RIGHTCHANGE.COM INC","PO BOX 2259","WILMINGTON","NC",26402,"N","18-OCT-08","25-OCT-08","25-OCT-08",1e+05,417062,28039900637,28039900642,"24-OCT-08                                                                                                                                                               "
"881","C30001283","HEALTH CARE FOR AMERICA NOW","1825 K ST NW STE 400","WASHINGTON","DC",20006,"N","23-OCT-08","03-NOV-08","23-OCT-08",583247,583247,28039894787,28039894792,"24-OCT-08                                                                                                                                              "
"882","C30001390","LATINOS FOR REFORM","PO BOX 26366","ALEXANDRIA","VA",22313,"N","23-OCT-08","24-OCT-08","24-OCT-08",4000,4888,28039893998,28039894001,"24-OCT-08                                                                                                                                                                   "
"883","C30001408","USACTION","1825 K ST NW SUITE 210","WASHINGTON","DC",20006,"N","22-OCT-08","30-OCT-08","24-OCT-08",0,36366,28039900676,28039900681,"24-OCT-08                                                                                                                                                                     "
"884","C30001416","WINNING MESSAGE ACTION FUND","470 PARK AVE S 7TH FLOOR","NEW YORK","NY",10016,"N","25-OCT-08","04-NOV-08","25-OCT-08",662510,214928,28039902154,28039902155,"24-OCT-08                                                                                                                                            "
"885","C30000160","CAMPAIGN MONEY WATCH","1320 19TH STREET NW SUITE M-1","WASHINGTON","DC",20036,"N","14-OCT-08","22-OCT-08","22-OCT-08",560000,384998,28992947498,28992947501,"23-OCT-08                                                                                                                                            "
"886","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"N","20-OCT-08","21-OCT-08","21-OCT-08",0,186240,28039892419,28039892424,"23-OCT-08                                                                                                                                                                  "
"887","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"N","20-OCT-08","23-OCT-08","23-OCT-08",0,198100,28039892777,28039892782,"23-OCT-08                                                                                                                                                                  "
"888","C30001069","ALLIANCE FOR A BETTER MINNESOTA","1600 UNIVERSITY AVE W SUITE 309B","SAINT PAUL","MN",55104,"N","23-OCT-08","04-NOV-08","24-OCT-08",0,80000,28039893098,28039893100,"23-OCT-08                                                                                                                                    "
"889","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","22-OCT-08","23-OCT-08","22-OCT-08",0,111678,28992924759,28992924761,"23-OCT-08                                                                                                                                           "
"890","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"A","21-OCT-08","22-OCT-08","21-OCT-08",0,323445,28992926308,28992926310,"23-OCT-08                                                                                                                                           "
"891","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"A","21-OCT-08","22-OCT-08","21-OCT-08",0,466045,28992925786,28992925788,"23-OCT-08                                                                                                                                           "
"892","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"A","21-OCT-08","22-OCT-08","21-OCT-08",0,154251,28992926087,28992926089,"23-OCT-08                                                                                                                                           "
