"","Link_Image","Committee_Name","Committee_Id","Date_Filed","Is_Lobbyist"
"4024","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950106+0","NORTH CAROLINA SENATORIAL CAUCUS","C00535914","02-NOV-12","Y"
"4025","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950112+0","NORTH DAKOTA SENATORIAL CAUCUS","C00535922","02-NOV-12","Y"
"4026","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950118+0","OHIO SENATORIAL CAUCUS","C00535930","02-NOV-12","Y"
"4027","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950124+0","OKLAHOMA SENATORIAL CAUCUS","C00535955","02-NOV-12","Y"
"4028","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950130+0","OREGON SENATORIAL CAUCUS","C00535971","02-NOV-12","Y"
"4029","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950136+0","PENNSYLVANIA SENATORIAL CAUCUS","C00535989","02-NOV-12","Y"
"4030","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950142+0","RHODE ISLAND SENATORIAL CAUCUS","C00535997","02-NOV-12","Y"
"4031","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950148+0","SOUTH CAROLINA SENATORIAL CAUCUS","C00536011","02-NOV-12","Y"
"4032","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950154+0","SOUTH DAKOTA SENATORIAL CAUCUS","C00536029","02-NOV-12","Y"
"4033","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950160+0","TENNESSEE SENATORIAL CAUCUS","C00536037","02-NOV-12","Y"
"4034","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950166+0","TEXAS SENATORIAL CAUCUS","C00536045","02-NOV-12","Y"
"4035","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950172+0","UTAH SENATORIAL CAUCUS","C00536052","02-NOV-12","Y"
"4036","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950178+0","VERMONT SENATORIAL CAUCUS","C00536060","02-NOV-12","Y"
"4037","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950184+0","VIRGINIA SENATORIAL CAUCUS","C00536078","02-NOV-12","Y"
"4038","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950190+0","WASHINGTON SENATORIAL CAUCUS","C00536094","02-NOV-12","Y"
"4039","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950196+0","WEST VIRGINIA SENATORIAL CAUCUS","C00536102","02-NOV-12","Y"
"4040","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950202+0","WISCONSIN SENATORIAL CAUCUS","C00536110","02-NOV-12","Y"
"4041","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950208+0","WYOMING SENATORIAL CAUCUS","C00536144","02-NOV-12","Y"
"4042","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941420+0","ALABAMA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534305","31-OCT-12","Y"
"4043","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941432+0","ALASKA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534321","31-OCT-12","Y"
"4044","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941438+0","ARIZONA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535054","31-OCT-12","Y"
"4045","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941444+0","ARKANSAS REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535047","31-OCT-12","Y"
"4046","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941450+0","CALIFORNIA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535039","31-OCT-12","Y"
"4047","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941456+0","COLORADO REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535021","31-OCT-12","Y"
"4048","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941462+0","CONNECTICUT REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535013","31-OCT-12","Y"
"4049","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941468+0","DELAWARE REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535062","31-OCT-12","Y"
"4050","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941474+0","FLORIDA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535070","31-OCT-12","Y"
"4051","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941724+0","GEORGIA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534222","31-OCT-12","Y"
"4052","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941485+0","HAWAII REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535088","31-OCT-12","Y"
"4053","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941491+0","IDAHO REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535096","31-OCT-12","Y"
"4054","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941497+0","ILLINOIS REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00535005","31-OCT-12","Y"
"4055","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941503+0","INDIANA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534990","31-OCT-12","Y"
"4056","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941509+0","IOWA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534974","31-OCT-12","Y"
"4057","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941515+0","KANSAS REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534982","31-OCT-12","Y"
"4058","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941521+0","KENTUCKY REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534503","31-OCT-12","Y"
"4059","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941527+0","LOUISIANA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534511","31-OCT-12","Y"
"4060","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941533+0","MAINE REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534479","31-OCT-12","Y"
"4061","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941539+0","MARYLAND REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534487","31-OCT-12","Y"
"4062","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941545+0","MASSACHUSETTS REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534495","31-OCT-12","Y"
"4063","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941551+0","MICHIGAN REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534446","31-OCT-12","Y"
"4064","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941557+0","MINNESOTA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534453","31-OCT-12","Y"
"4065","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941563+0","MISSISSIPPI REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534461","31-OCT-12","Y"
"4066","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941569+0","MISSOURI REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534420","31-OCT-12","Y"
"4067","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941575+0","MONTANA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534438","31-OCT-12","Y"
"4068","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941581+0","NEBRASKA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534412","31-OCT-12","Y"
"4069","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941587+0","NEVADA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534396","31-OCT-12","Y"
"4070","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941593+0","NEW HAMPSHIRE REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534404","31-OCT-12","Y"
"4071","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941599+0","NEW JERSEY REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534388","31-OCT-12","Y"
"4072","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941605+0","NEW MEXICO REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534354","31-OCT-12","Y"
"4073","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941611+0","NEW YORK REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534362","31-OCT-12","Y"
"4074","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941617+0","NORTH CAROLINA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534370","31-OCT-12","Y"
"4075","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941623+0","NORTH DAKOTA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534339","31-OCT-12","Y"
"4076","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941629+0","OHIO REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534347","31-OCT-12","Y"
"4077","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941635+0","OKLAHOMA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534271","31-OCT-12","Y"
"4078","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941718+0","OREGON REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534214","31-OCT-12","Y"
"4079","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941646+0","PENNSYLVANIA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534289","31-OCT-12","Y"
"4080","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941652+0","RHODE ISLAND REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534297","31-OCT-12","Y"
"4081","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941658+0","SOUTH CAROLINA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534263","31-OCT-12","Y"
"4082","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941664+0","SOUTH DAKOTA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534248","31-OCT-12","Y"
"4083","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941670+0","TENNESSEE REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534255","31-OCT-12","Y"
"4084","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941676+0","TEXAS REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534131","31-OCT-12","Y"
"4085","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941682+0","UTAH REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534230","31-OCT-12","Y"
"4086","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941688+0","VERMONT REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534164","31-OCT-12","Y"
"4087","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941694+0","VIRGINIA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534156","31-OCT-12","Y"
"4088","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941700+0","WASHINGTON REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534198","31-OCT-12","Y"
"4089","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941706+0","WEST VIRGINIA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534180","31-OCT-12","Y"
"4090","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941712+0","WISCONSIN REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534206","31-OCT-12","Y"
"4091","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941426+0","WYOMING REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","C00534313","31-OCT-12","Y"
"4092","http://docquery.fec.gov/cgi-bin/fecimg/?_12940446453+0","GCI COMMUNICATION CORP. PAC (GCI PAC)","C00387894","25-OCT-12","Y"
"4093","http://docquery.fec.gov/cgi-bin/fecimg/?_12960693314+0","EXELON CORPORATION-PEPCO HOLDINGS INC. POLITICAL ACTION COMMITTEE (PHI PAC)","C00385849","24-OCT-12",""
"4094","http://docquery.fec.gov/cgi-bin/fecimg/?_12960693874+0","IDEMIA IDENTITY & SECURITY LLC POLITICAL ACTION COMMITTEE","C00437491","24-OCT-12","Y"
"4095","http://docquery.fec.gov/cgi-bin/fecimg/?_12961000342+0","VAN NESS FELDMAN, LLP POLITICAL ACTION COMMITTEE","C00205369","24-OCT-12","Y"
"4096","http://docquery.fec.gov/cgi-bin/fecimg/?_12940379216+0","BAE SYSTEMS INC. POLITICAL ACTION COMMITTEE (BAE SYSTEMS USA PAC)","C00281212","23-OCT-12","Y"
"4097","http://docquery.fec.gov/cgi-bin/fecimg/?_12940379647+0","NATIONAL CONFECTIONERS ASSOCIATION OF THE UNITED STATES, INC. POLITICAL ACTION COMMITTEE (CANDY PAC)","C00003855","23-OCT-12","Y"
"4098","http://docquery.fec.gov/cgi-bin/fecimg/?_12940383095+0","PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC","C00314617","23-OCT-12","Y"
"4099","http://docquery.fec.gov/cgi-bin/fecimg/?_12030932987+0","ALABAMA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533323","22-OCT-12","Y"
"4100","http://docquery.fec.gov/cgi-bin/fecimg/?_12030932993+0","ALASKA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533331","22-OCT-12","Y"
"4101","http://docquery.fec.gov/cgi-bin/fecimg/?_12030932999+0","ARIZONA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533349","22-OCT-12","Y"
"4102","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933005+0","ARKANSAS DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533356","22-OCT-12","Y"
"4103","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933011+0","CALIFORNIA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533364","22-OCT-12","Y"
"4104","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933017+0","COLORADO DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533372","22-OCT-12","Y"
"4105","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933023+0","CONNECTICUT DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533380","22-OCT-12","Y"
"4106","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933029+0","DELAWARE DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533398","22-OCT-12","Y"
"4107","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933035+0","FLORIDA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533406","22-OCT-12","Y"
"4108","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933041+0","GEORGIA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533414","22-OCT-12","Y"
"4109","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933047+0","HAWAII DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533422","22-OCT-12","Y"
"4110","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933053+0","IDAHO DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533430","22-OCT-12","Y"
"4111","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933059+0","ILLINOIS DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533448","22-OCT-12","Y"
"4112","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933065+0","INDIANA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533455","22-OCT-12","Y"
"4113","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933071+0","IOWA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533463","22-OCT-12","Y"
"4114","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933077+0","KANSAS DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533471","22-OCT-12","Y"
"4115","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933083+0","KENTUCKY DEMOCARTIC LEADERSHIP FEDERAL COMMITTEE","C00533489","22-OCT-12","Y"
"4116","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933089+0","LOUISIANA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533497","22-OCT-12","Y"
"4117","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933095+0","MAINE DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533505","22-OCT-12","Y"
"4118","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933101+0","MARYLAND DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533513","22-OCT-12","Y"
"4119","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933107+0","MASSACHUSETTS DEMOCARTIC LEADERSHIP FEDERAL COMMITTEE","C00533521","22-OCT-12","Y"
"4120","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933113+0","MICHIGAN DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533315","22-OCT-12","Y"
"4121","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933119+0","MINNESOTA DEMOCRATIC LEADRESHIP FEDERAL COMMITTEE","C00533265","22-OCT-12","Y"
"4122","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933125+0","MISSISSIPPI DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533273","22-OCT-12","Y"
"4123","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933131+0","MISSOURI DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533281","22-OCT-12","Y"
"4124","http://docquery.fec.gov/cgi-bin/fecimg/?_12940370403+0","MONDELEZ INTERNATIONAL, INC. PAC","C00529073","22-OCT-12",""
"4125","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933137+0","MONTANA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533299","22-OCT-12","Y"
"4126","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933143+0","NEBRASKA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533307","22-OCT-12","Y"
"4127","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933149+0","NEVADA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533190","22-OCT-12","Y"
"4128","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933155+0","NEW HAMPSHIRE DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533208","22-OCT-12","Y"
"4129","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933161+0","NEW JERSEY DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533216","22-OCT-12","Y"
"4130","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933167+0","NEW MEXICO DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533224","22-OCT-12","Y"
"4131","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933173+0","NEW YORK DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533232","22-OCT-12","Y"
"4132","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933179+0","NORTH CAROLINA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533240","22-OCT-12","Y"
"4133","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933185+0","NORTH DAKOTA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533257","22-OCT-12","Y"
"4134","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933191+0","OHIO DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533182","22-OCT-12","Y"
"4135","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933197+0","OKLAHOMA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533174","22-OCT-12","Y"
"4136","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933203+0","OREGON DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533166","22-OCT-12","Y"
"4137","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933209+0","PENNSYLVANIA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533158","22-OCT-12","Y"
"4138","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933215+0","RHODE ISLAND DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533141","22-OCT-12","Y"
"4139","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933221+0","SOUTH CAROLINA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533133","22-OCT-12","Y"
"4140","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933227+0","SOUTH DAKOTA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533620","22-OCT-12","Y"
"4141","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933233+0","TENNESSEE DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533612","22-OCT-12","Y"
"4142","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933239+0","TEXAS DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533604","22-OCT-12","Y"
"4143","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933245+0","UTAH DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533596","22-OCT-12","Y"
"4144","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933251+0","VERMONT DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533588","22-OCT-12","Y"
"4145","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933257+0","VIRGINIA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533570","22-OCT-12","Y"
"4146","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933263+0","WASHINGTON DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533562","22-OCT-12","Y"
"4147","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933269+0","WEST VIRGINIA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533554","22-OCT-12","Y"
"4148","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933275+0","WISCONSIN DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533547","22-OCT-12","Y"
"4149","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933388+0","WYOMING DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","C00533539","22-OCT-12","Y"
"4150","http://docquery.fec.gov/cgi-bin/fecimg/?_12940021101+0","BANK OF AMERICA CORPORATION STATE AND FEDERAL PAC","C00043489","19-OCT-12","Y"
"4151","http://docquery.fec.gov/cgi-bin/fecimg/?_12940013857+0","IHEARTMEDIA, INC. - CLEAR CHANNEL OUTDOOR LEADERSHIP PAC","C00498584","19-OCT-12","Y"
"4152","http://docquery.fec.gov/cgi-bin/fecimg/?_12940013800+0","IHEARTMEDIA, INC. - CLEAR CHANNEL OUTDOOR PAC","C00279216","19-OCT-12","Y"
"4153","http://docquery.fec.gov/cgi-bin/fecimg/?_12940295679+0","SANOFI US SERVICES INC. EMPLOYEES' POLITICAL ACTION COMMITTEE","C00144345","19-OCT-12","Y"
"4154","http://docquery.fec.gov/cgi-bin/fecimg/?_12954464265+0","ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE","C00034785","18-OCT-12","Y"
"4155","http://docquery.fec.gov/cgi-bin/fecimg/?_12972728762+0","AMERICAN VETERINARY MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE","C00114132","18-OCT-12","Y"
"4156","http://docquery.fec.gov/cgi-bin/fecimg/?_12030914275+0","HARLEY-DAVIDSON INC POLITICAL ACTION COMMITTEE (HARLEYPAC)","C00224725","18-OCT-12",""
"4157","http://docquery.fec.gov/cgi-bin/fecimg/?_12972719753+0","MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)","C00004812","18-OCT-12","Y"
"4158","http://docquery.fec.gov/cgi-bin/fecimg/?_12972725599+0","MYLAN INC. POLITICAL ACTION COMMITTEE (MYPAC)","C00332395","18-OCT-12","Y"
"4159","http://docquery.fec.gov/cgi-bin/fecimg/?_12954469411+0","XCEL ENERGY EMPLOYEE POLITICAL ACTION COMMITTEE (XPAC)","C00107771","18-OCT-12","Y"
"4160","http://docquery.fec.gov/cgi-bin/fecimg/?_12972701536+0","DELL TECHNOLOGIES POLITICAL ACTION COMMITTEE","C00369751","16-OCT-12","Y"
"4161","http://docquery.fec.gov/cgi-bin/fecimg/?_12972565323+0","AMYLIN PHARMACEUTICALS INC., A BRISTOL-MYERS SQUIBB COMPANY POLITICAL ACTION COMMITTEE (AMYLIN PAC)","C00427021","15-OCT-12","Y"
"4162","http://docquery.fec.gov/cgi-bin/fecimg/?_12954433750+0","THE BOEING COMPANY POLITICAL ACTION COMMITTEE","C00142711","15-OCT-12","Y"
"4163","http://docquery.fec.gov/cgi-bin/fecimg/?_12972603661+0","IDEMIA IDENTITY & SECURITY LLC POLITICAL ACTION COMMITTEE","C00437491","15-OCT-12",""
"4164","http://docquery.fec.gov/cgi-bin/fecimg/?_12954407083+0","KING & SPALDING NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT","C00204453","15-OCT-12","Y"
"4165","http://docquery.fec.gov/cgi-bin/fecimg/?_12954413029+0","UNITED STATES PRESIDENTIAL ELECTIONS FUND OF INDIANA","C00531442","15-OCT-12","Y"
"4166","http://docquery.fec.gov/cgi-bin/fecimg/?_12972535951+0","ARCADIS U.S. INC. POLITICAL ACTION COMMITTEE (ARCADIS PAC)","C00388983","14-OCT-12","Y"
"4167","http://docquery.fec.gov/cgi-bin/fecimg/?_12972535963+0","MCDERMOTT WILL & EMERY LLP PAC","C00299701","14-OCT-12","Y"
"4168","http://docquery.fec.gov/cgi-bin/fecimg/?_12954311883+0","AMERICAN PETROLEUM INSTITUTE POLITICAL ACTION COMMITTEE (API PAC)","C00483677","11-OCT-12","Y"
"4169","http://docquery.fec.gov/cgi-bin/fecimg/?_12954313507+0","CRUISE LINES INTERNATIONAL ASSOCIATION PAC (CLIA PAC)","C00432393","11-OCT-12","Y"
"4170","http://docquery.fec.gov/cgi-bin/fecimg/?_12954314155+0","NETFLIX INC PAC (FLIXPAC)","C00518233","11-OCT-12","Y"
"4171","http://docquery.fec.gov/cgi-bin/fecimg/?_12954317237+0","PPL CORPORATION PEOPLE FOR GOOD GOVERNMENT","C00228106","11-OCT-12","Y"
"4172","http://docquery.fec.gov/cgi-bin/fecimg/?_12954302581+0","MARLOWEPAC","C00426551","10-OCT-12","Y"
"4173","http://docquery.fec.gov/cgi-bin/fecimg/?_12972494446+0","SUNOCO INC. POLITICAL ACTION COMMITTEE (SUN PAC)","C00025346","10-OCT-12","Y"
"4174","http://docquery.fec.gov/cgi-bin/fecimg/?_12972488892+0","ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY PAC (ENERGY TRANSFER PAC)","C00438754","09-OCT-12",""
"4175","http://docquery.fec.gov/cgi-bin/fecimg/?_12954299919+0","THE KRAFT HEINZ COMPANY POLITICAL ACTION COMMITTEE (KRAFTHEINZPAC)","C00077701","09-OCT-12","Y"
"4176","http://docquery.fec.gov/cgi-bin/fecimg/?_12954295618+0","JOHNSON CONTROLS INC. PAC","C00113753","08-OCT-12","Y"
"4177","http://docquery.fec.gov/cgi-bin/fecimg/?_12954283816+0","EVERSOURCE ENERGY POLITICAL ACTION COMMITTEE (EVERSOURCEPAC)","C00102160","05-OCT-12","Y"
"4178","http://docquery.fec.gov/cgi-bin/fecimg/?_12954281418+0","SAFELITE GROUP INC. PAC (AKA SAFELITE PAC)","C00526509","04-OCT-12","Y"
